,Feature,Rank,Median_Total_Costs,Original_Category,Count
1725,Operating Certificate Number,157,13053.535,3529000.0,2430
1726,Operating Certificate Number,158,13087.74,1226701.0,109
1727,Operating Certificate Number,159,13196.235,7002024.0,61078
1728,Operating Certificate Number,160,13568.22,5903001.0,3031
1729,Operating Certificate Number,161,13699.435,1623001.0,2406
1730,Operating Certificate Number,162,13877.02,5932000.0,8115
1731,Operating Certificate Number,163,15243.88,1229700.0,305
1732,Operating Certificate Number,164,15332.84,7000011.0,2599
1733,Operating Certificate Number,165,15533.565,1401010.0,4906
1734,Operating Certificate Number,166,15643.029999999999,7001037.0,11152
1735,Operating Certificate Number,167,15862.38,7002053.0,67675
1736,Operating Certificate Number,168,16938.120000000003,5957001.0,27658
1737,Operating Certificate Number,169,20355.335,4322000.0,2380
1738,Operating Certificate Number,170,23617.775,5902002.0,2420
1739,Operating Certificate Number,171,23902.13,7002012.0,15071
1740,Operating Certificate Number,172,24411.835,7002020.0,23300
1741,Operating Certificate Number,173,37566.78,5957000.0,585
1742,Operating Certificate Number,174,130009.005,7002050.0,268
1743,Permanent Facility Id,1,1761.975,414.0,2
1744,Permanent Facility Id,2,2298.0,873.0,345
1745,Permanent Facility Id,3,2762.55,1099.0,6962
1746,Permanent Facility Id,4,2944.91,111.0,15
1747,Permanent Facility Id,5,2984.93,325.0,1817
1748,Permanent Facility Id,6,3245.41,9250.0,1928
1749,Permanent Facility Id,7,3260.45,1028.0,6562
1750,Permanent Facility Id,8,3302.0,870.0,800
1751,Permanent Facility Id,9,3307.7,114.0,721
1752,Permanent Facility Id,10,3617.4799999999996,12.0,778
1753,Permanent Facility Id,11,3632.09,103.0,6409
1754,Permanent Facility Id,12,3772.72,339.0,4347
1755,Permanent Facility Id,13,3800.75,3376.0,18889
1756,Permanent Facility Id,14,3843.885,393.0,2380
1757,Permanent Facility Id,15,3960.73,98.0,1947
1758,Permanent Facility Id,16,4014.09,37.0,19
1759,Permanent Facility Id,17,4019.72,102.0,1127
1760,Permanent Facility Id,18,4028.465,280.0,962
1761,Permanent Facility Id,19,4033.58,718.0,375
1762,Permanent Facility Id,20,4148.625,589.0,3804
1763,Permanent Facility Id,21,4170.145,43.0,4710
1764,Permanent Facility Id,22,4239.1849999999995,85.0,5220
1765,Permanent Facility Id,23,4373.15,39.0,2069
1766,Permanent Facility Id,24,4453.924999999999,1737.0,9424
1767,Permanent Facility Id,25,4459.245000000001,409.0,18508
1768,Permanent Facility Id,26,4486.22,1158.0,707
1769,Permanent Facility Id,27,4520.94,676.0,2341
1770,Permanent Facility Id,28,4642.325000000001,218.0,14870
1771,Permanent Facility Id,29,4646.2,1628.0,16542
1772,Permanent Facility Id,30,4707.75,1153.0,1765
1773,Permanent Facility Id,31,4709.15,330.0,2861
1774,Permanent Facility Id,32,4752.145,858.0,496
1775,Permanent Facility Id,33,4778.575,798.0,3022
1776,Permanent Facility Id,34,4938.34,66.0,6281
1777,Permanent Facility Id,35,4941.5599999999995,565.0,4170
1778,Permanent Facility Id,36,5014.014999999999,678.0,5542
1779,Permanent Facility Id,37,5095.42,574.0,5531
1780,Permanent Facility Id,38,5104.855,158.0,3812
1781,Permanent Facility Id,39,5193.120000000001,866.0,4658
1782,Permanent Facility Id,40,5212.35,397.0,2941
1783,Permanent Facility Id,41,5249.76,891.0,2842
1784,Permanent Facility Id,42,5389.98,739.0,1997
1785,Permanent Facility Id,43,5393.52,636.0,20363
1786,Permanent Facility Id,44,5407.19,118.0,2155
1787,Permanent Facility Id,45,5424.64,208.0,12401
1788,Permanent Facility Id,46,5447.42,599.0,15024
1789,Permanent Facility Id,47,5459.235000000001,815.0,5310
1790,Permanent Facility Id,48,5493.514999999999,804.0,2140
1791,Permanent Facility Id,49,5501.88,2.0,6
1792,Permanent Facility Id,50,5620.91,971.0,4456
1793,Permanent Facility Id,51,5656.385,484.0,6180
1794,Permanent Facility Id,52,5665.030000000001,379.0,1274
1795,Permanent Facility Id,53,5681.12,1288.0,14057
1796,Permanent Facility Id,54,5682.7,851.0,465
1797,Permanent Facility Id,55,5830.55,1176.0,14805
1798,Permanent Facility Id,56,5867.98,1738.0,16619
1799,Permanent Facility Id,57,5886.15,727.0,3712
1800,Permanent Facility Id,58,5892.01,977.0,7058
1801,Permanent Facility Id,59,5919.04,3067.0,17449
1802,Permanent Facility Id,60,6001.25,192.0,5850
1803,Permanent Facility Id,61,6010.08,146.0,5070
1804,Permanent Facility Id,62,6050.89,1005.0,13453
1805,Permanent Facility Id,63,6095.950000000001,362.0,762
1806,Permanent Facility Id,64,6201.41,1629.0,21330
1807,Permanent Facility Id,65,6213.885,1002.0,310
1808,Permanent Facility Id,66,6213.95,367.0,9979
1809,Permanent Facility Id,67,6217.280000000001,58.0,12842
1810,Permanent Facility Id,68,6243.674999999999,581.0,1214
1811,Permanent Facility Id,69,6267.15,9431.0,593
1812,Permanent Facility Id,70,6312.71,776.0,12857
1813,Permanent Facility Id,71,6318.24,1460.0,307
1814,Permanent Facility Id,72,6332.17,848.0,5076
1815,Permanent Facility Id,73,6469.835,340.0,444
1816,Permanent Facility Id,74,6556.58,116.0,10642
1817,Permanent Facility Id,75,6561.005,756.0,8194
1818,Permanent Facility Id,76,6571.38,896.0,10951
1819,Permanent Facility Id,77,6644.34,411.0,33245
1820,Permanent Facility Id,78,6723.87,1639.0,8743
1821,Permanent Facility Id,79,6899.855,1098.0,3886
1822,Permanent Facility Id,80,6904.745,4.0,2494
1823,Permanent Facility Id,81,6946.870000000001,1172.0,21432
1824,Permanent Facility Id,82,6955.58,412.0,483
1825,Permanent Facility Id,83,7026.24,752.0,7137
1826,Permanent Facility Id,84,7106.79,671.0,3788
1827,Permanent Facility Id,85,7203.17,181.0,23267
1828,Permanent Facility Id,86,7262.26,925.0,26139
1829,Permanent Facility Id,87,7284.64,5.0,28631
1830,Permanent Facility Id,88,7285.725,583.0,5166
1831,Permanent Facility Id,89,7304.41,829.0,14711
1832,Permanent Facility Id,90,7333.02,1740.0,30991
1833,Permanent Facility Id,91,7336.73,128.0,1331
1834,Permanent Facility Id,92,7379.62,1473.0,317
1835,Permanent Facility Id,93,7457.174999999999,755.0,404
1836,Permanent Facility Id,94,7460.23,165.0,142
1837,Permanent Facility Id,95,7491.32,1305.0,40071
1838,Permanent Facility Id,96,7501.9,213.0,21735
1839,Permanent Facility Id,97,7518.084999999999,818.0,10530
1840,Permanent Facility Id,98,7519.31,1437.0,12891
1841,Permanent Facility Id,99,7530.355,1638.0,15680
1842,Permanent Facility Id,100,7751.38,42.0,4370
1843,Permanent Facility Id,101,7814.75,630.0,26509
1844,Permanent Facility Id,102,7906.29,885.0,12131
1845,Permanent Facility Id,103,7931.835,943.0,11040
1846,Permanent Facility Id,104,7939.0650000000005,303.0,396
1847,Permanent Facility Id,105,7983.95,1466.0,25473
1848,Permanent Facility Id,106,8076.43,1293.0,6704
1849,Permanent Facility Id,107,8085.48,9059.0,723
1850,Permanent Facility Id,108,8195.15,1.0,40931
1851,Permanent Facility Id,109,8239.58,812.0,299
1852,Permanent Facility Id,110,8295.22,746.0,10076
1853,Permanent Facility Id,111,8298.185,1324.0,9318
1854,Permanent Facility Id,112,8364.41,968.0,39
1855,Permanent Facility Id,113,8373.875,1318.0,13794
1856,Permanent Facility Id,114,8447.72,817.0,31
1857,Permanent Facility Id,115,8458.625,292.0,4240
1858,Permanent Facility Id,116,8526.13,1186.0,7375
1859,Permanent Facility Id,117,8574.53,527.0,21901
1860,Permanent Facility Id,118,8601.005000000001,1122.0,11618
1861,Permanent Facility Id,119,8607.36,1306.0,36153
1862,Permanent Facility Id,120,8617.54,1309.0,8735
1863,Permanent Facility Id,121,8628.02,1039.0,9263
1864,Permanent Facility Id,122,8659.33,551.0,5972
1865,Permanent Facility Id,123,8661.494999999999,889.0,4708
1866,Permanent Facility Id,124,8704.2,694.0,10451
1867,Permanent Facility Id,125,8851.6,518.0,8613
1868,Permanent Facility Id,126,8917.18,1164.0,4131
1869,Permanent Facility Id,127,8948.6,924.0,22779
1870,Permanent Facility Id,128,9054.7,1454.0,10539
1871,Permanent Facility Id,129,9081.69,413.0,43275
1872,Permanent Facility Id,130,9100.49,3975.0,12115
1873,Permanent Facility Id,131,9115.439999999999,383.0,1276
1874,Permanent Facility Id,132,9159.705,1637.0,33474
1875,Permanent Facility Id,133,9202.435000000001,1045.0,17690
1876,Permanent Facility Id,134,9340.28,210.0,15837
1877,Permanent Facility Id,135,9345.66,513.0,10829
1878,Permanent Facility Id,136,9365.795,913.0,16856
1879,Permanent Facility Id,137,9368.035,377.0,106
1880,Permanent Facility Id,138,9407.17,1133.0,3081
1881,Permanent Facility Id,139,9410.885,779.0,16146
1882,Permanent Facility Id,140,9441.2,267.0,8163
1883,Permanent Facility Id,141,9444.96,1097.0,9080
1884,Permanent Facility Id,142,9502.17,1626.0,20855
1885,Permanent Facility Id,143,9761.0,1692.0,11098
1886,Permanent Facility Id,144,9853.98,1165.0,19513
1887,Permanent Facility Id,145,9903.154999999999,3058.0,29124
1888,Permanent Facility Id,146,9960.48,471.0,17231
1889,Permanent Facility Id,147,9985.380000000001,1304.0,23954
1890,Permanent Facility Id,148,9986.42,1630.0,43891
1891,Permanent Facility Id,149,10004.93,699.0,22911
1892,Permanent Facility Id,150,10008.665,1635.0,7858
1893,Permanent Facility Id,151,10048.9,309.0,11
1894,Permanent Facility Id,152,10065.06,1633.0,13745
1895,Permanent Facility Id,153,10145.65,1168.0,15325
1896,Permanent Facility Id,154,10193.85,1450.0,32546
1897,Permanent Facility Id,155,10211.98,598.0,10004
1898,Permanent Facility Id,156,10229.33,528.0,18488
1899,Permanent Facility Id,157,10261.465,135.0,8862
1900,Permanent Facility Id,158,10326.76,541.0,48316
1901,Permanent Facility Id,159,10330.06,1286.0,14133
1902,Permanent Facility Id,160,10337.115,1169.0,43092
1903,Permanent Facility Id,161,10397.785,938.0,8558
1904,Permanent Facility Id,162,10426.62,180.0,5947
1905,Permanent Facility Id,163,10452.27,1301.0,21579
1906,Permanent Facility Id,164,10520.61,552.0,8443
1907,Permanent Facility Id,165,10766.82,401.0,1489
1908,Permanent Facility Id,166,10814.11,1117.0,9949
1909,Permanent Facility Id,167,10844.035,1438.0,25886
1910,Permanent Facility Id,168,10909.735,895.0,11842
1911,Permanent Facility Id,169,10956.58,628.0,8055
1912,Permanent Facility Id,170,11033.055,245.0,36498
1913,Permanent Facility Id,171,11066.66,1315.0,8503
1914,Permanent Facility Id,172,11218.49,490.0,4643
1915,Permanent Facility Id,173,11258.1,990.0,6957
1916,Permanent Facility Id,174,11297.57,1178.0,25563
1917,Permanent Facility Id,175,11407.7,1439.0,20115
1918,Permanent Facility Id,176,11411.675,1445.0,11850
1919,Permanent Facility Id,177,11622.765,207.0,24752
1920,Permanent Facility Id,178,11829.595000000001,511.0,36702
1921,Permanent Facility Id,179,12042.77,635.0,24816
1922,Permanent Facility Id,180,12093.560000000001,708.0,3542
1923,Permanent Facility Id,181,12129.37,1294.0,14261
1924,Permanent Facility Id,182,12450.16,989.0,2902
1925,Permanent Facility Id,183,12660.1,1464.0,49079
1926,Permanent Facility Id,184,12726.27,831.0,2373
1927,Permanent Facility Id,185,12985.75,1072.0,6733
1928,Permanent Facility Id,186,13031.185000000001,563.0,16894
1929,Permanent Facility Id,187,13053.535,704.0,2430
1930,Permanent Facility Id,188,13087.74,170.0,109
1931,Permanent Facility Id,189,13113.47,1047.0,4371
1932,Permanent Facility Id,190,13214.91,482.0,171
1933,Permanent Facility Id,191,13568.22,1061.0,3031
1934,Permanent Facility Id,192,13699.435,324.0,2406
1935,Permanent Facility Id,193,13877.02,1129.0,8115
1936,Permanent Facility Id,194,14155.27,1458.0,46119
1937,Permanent Facility Id,195,14408.34,1456.0,52335
1938,Permanent Facility Id,196,15141.265,550.0,3812
1939,Permanent Facility Id,197,15243.88,174.0,305
1940,Permanent Facility Id,198,15332.84,1175.0,2599
1941,Permanent Facility Id,199,15533.565,216.0,4906
1942,Permanent Facility Id,200,15558.77,1469.0,14102
1943,Permanent Facility Id,201,15643.029999999999,1320.0,11152
1944,Permanent Facility Id,202,16363.74,1124.0,807
1945,Permanent Facility Id,203,16653.33,1463.0,36547
1946,Permanent Facility Id,204,19077.41,1139.0,21711
1947,Permanent Facility Id,205,20355.335,775.0,2380
1948,Permanent Facility Id,206,23617.775,1046.0,2420
1949,Permanent Facility Id,207,23902.13,1447.0,15071
1950,Permanent Facility Id,208,24411.835,1453.0,23300
1951,Permanent Facility Id,209,30396.485,1446.0,7174
1952,Permanent Facility Id,210,37566.78,1138.0,585
1953,Permanent Facility Id,211,130009.005,1486.0,268
1954,CCS Diagnosis Code,1,2152.31,218,219894
1955,CCS Diagnosis Code,2,2160.4,256,77
1956,CCS Diagnosis Code,3,3288.475,222,2324
1957,CCS Diagnosis Code,4,3968.09,650,3887
1958,CCS Diagnosis Code,5,4214.31,255,93
1959,CCS Diagnosis Code,6,4638.03,49,227
1960,CCS Diagnosis Code,7,4727.88,661,36468
1961,CCS Diagnosis Code,8,5073.14,126,5118
1962,CCS Diagnosis Code,9,5083.09,124,1935
1963,CCS Diagnosis Code,10,5193.05,251,5815
1964,CCS Diagnosis Code,11,5277.31,253,1601
1965,CCS Diagnosis Code,12,5383.68,651,3253
1966,CCS Diagnosis Code,13,5407.22,660,50957
1967,CCS Diagnosis Code,14,5443.74,98,1216
1968,CCS Diagnosis Code,15,5520.09,102,21603
1969,CCS Diagnosis Code,16,5659.315,177,1358
1970,CCS Diagnosis Code,17,5659.705,84,4514
1971,CCS Diagnosis Code,18,5750.0599999999995,93,5224
1972,CCS Diagnosis Code,19,5774.095,89,410
1973,CCS Diagnosis Code,20,5775.49,663,3
1974,CCS Diagnosis Code,21,5850.99,196,6756
1975,CCS Diagnosis Code,22,5868.29,250,1941
1976,CCS Diagnosis Code,23,5935.01,154,8680
1977,CCS Diagnosis Code,24,5945.76,193,18911
1978,CCS Diagnosis Code,25,5973.02,178,365
1979,CCS Diagnosis Code,26,5979.01,192,7739
1980,CCS Diagnosis Code,27,6016.105,184,9540
1981,CCS Diagnosis Code,28,6058.3150000000005,92,792
1982,CCS Diagnosis Code,29,6082.57,654,119
1983,CCS Diagnosis Code,30,6166.495000000001,223,26
1984,CCS Diagnosis Code,31,6217.17,112,8202
1985,CCS Diagnosis Code,32,6246.43,125,9685
1986,CCS Diagnosis Code,33,6320.385,94,620
1987,CCS Diagnosis Code,34,6343.69,55,23765
1988,CCS Diagnosis Code,35,6344.969999999999,7,5024
1989,CCS Diagnosis Code,36,6388.5,128,19819
1990,CCS Diagnosis Code,37,6430.87,258,1307
1991,CCS Diagnosis Code,38,6446.86,243,1039
1992,CCS Diagnosis Code,39,6480.65,656,1091
1993,CCS Diagnosis Code,40,6487.33,658,1533
1994,CCS Diagnosis Code,41,6579.41,239,2717
1995,CCS Diagnosis Code,42,6597.275,245,14784
1996,CCS Diagnosis Code,43,6615.46,174,11
1997,CCS Diagnosis Code,44,6675.16,181,23159
1998,CCS Diagnosis Code,45,6677.325,246,2860
1999,CCS Diagnosis Code,46,6709.42,135,13053
2000,CCS Diagnosis Code,47,6718.62,241,1467
2001,CCS Diagnosis Code,48,6787.04,163,2222
2002,CCS Diagnosis Code,49,6794.93,176,32
2003,CCS Diagnosis Code,50,6834.06,185,30873
2004,CCS Diagnosis Code,51,6891.32,662,5383
2005,CCS Diagnosis Code,52,6892.610000000001,195,43138
2006,CCS Diagnosis Code,53,6950.49,655,537
2007,CCS Diagnosis Code,54,6980.375,197,36750
2008,CCS Diagnosis Code,55,7064.715,8,1370
2009,CCS Diagnosis Code,56,7084.36,168,1835
2010,CCS Diagnosis Code,57,7099.075,10,96
2011,CCS Diagnosis Code,58,7156.445,190,9080
2012,CCS Diagnosis Code,59,7204.51,83,26715
2013,CCS Diagnosis Code,60,7274.465,244,6200
2014,CCS Diagnosis Code,61,7277.9349999999995,186,7808
2015,CCS Diagnosis Code,62,7280.08,120,1805
2016,CCS Diagnosis Code,63,7280.67,224,3433
2017,CCS Diagnosis Code,64,7288.82,123,6503
2018,CCS Diagnosis Code,65,7346.87,137,1455
2019,CCS Diagnosis Code,66,7374.6,235,2376
2020,CCS Diagnosis Code,67,7383.89,188,1375
2021,CCS Diagnosis Code,68,7387.72,242,4528
2022,CCS Diagnosis Code,69,7511.56,2617,435
2023,CCS Diagnosis Code,70,7526.01,86,22
2024,CCS Diagnosis Code,71,7530.575,159,31656
2025,CCS Diagnosis Code,72,7541.36,140,5040
2026,CCS Diagnosis Code,73,7602.805,117,6346
2027,CCS Diagnosis Code,74,7605.565,88,96
2028,CCS Diagnosis Code,75,7635.95,152,16763
2029,CCS Diagnosis Code,76,7674.0650000000005,191,29394
2030,CCS Diagnosis Code,77,7717.8,54,1821
2031,CCS Diagnosis Code,78,7727.78,180,1301
2032,CCS Diagnosis Code,79,7755.57,171,765
2033,CCS Diagnosis Code,80,7777.2,236,2171
2034,CCS Diagnosis Code,81,7788.66,87,358
2035,CCS Diagnosis Code,82,7802.11,165,1723
2036,CCS Diagnosis Code,83,7807.31,182,3175
2037,CCS Diagnosis Code,84,7854.25,657,54465
2038,CCS Diagnosis Code,85,7880.62,59,11491
2039,CCS Diagnosis Code,86,7882.03,247,1003
2040,CCS Diagnosis Code,87,7939.02,172,1198
2041,CCS Diagnosis Code,88,7943.99,91,643
2042,CCS Diagnosis Code,89,8029.385,200,1066
2043,CCS Diagnosis Code,90,8077.74,194,23
2044,CCS Diagnosis Code,91,8097.13,161,8505
2045,CCS Diagnosis Code,92,8147.115,60,3358
2046,CCS Diagnosis Code,93,8158.42,259,7111
2047,CCS Diagnosis Code,94,8180.41,127,45325
2048,CCS Diagnosis Code,95,8188.62,160,3386
2049,CCS Diagnosis Code,96,8213.705,145,18796
2050,CCS Diagnosis Code,97,8219.65,211,8803
2051,CCS Diagnosis Code,98,8224.240000000002,167,1236
2052,CCS Diagnosis Code,99,8247.21,122,38175
2053,CCS Diagnosis Code,100,8295.295,179,38
2054,CCS Diagnosis Code,101,8349.18,204,2599
2055,CCS Diagnosis Code,102,8407.1,138,6947
2056,CCS Diagnosis Code,103,8425.98,90,1095
2057,CCS Diagnosis Code,104,8479.5,48,2044
2058,CCS Diagnosis Code,105,8481.67,166,793
2059,CCS Diagnosis Code,106,8526.8,189,26557
2060,CCS Diagnosis Code,107,8547.455,183,16252
2061,CCS Diagnosis Code,108,8634.61,187,7734
2062,CCS Diagnosis Code,109,8664.1,164,2603
2063,CCS Diagnosis Code,110,8690.27,147,2869
2064,CCS Diagnosis Code,111,8720.145,133,7058
2065,CCS Diagnosis Code,112,8720.97,134,2672
2066,CCS Diagnosis Code,113,8816.14,198,973
2067,CCS Diagnosis Code,114,8864.16,106,41981
2068,CCS Diagnosis Code,115,8899.17,142,14351
2069,CCS Diagnosis Code,116,8911.41,61,9237
2070,CCS Diagnosis Code,117,8922.48,232,1558
2071,CCS Diagnosis Code,118,8965.81,146,18925
2072,CCS Diagnosis Code,119,9039.34,173,285
2073,CCS Diagnosis Code,120,9071.4,118,7201
2074,CCS Diagnosis Code,121,9167.654999999999,157,26728
2075,CCS Diagnosis Code,122,9234.95,175,2259
2076,CCS Diagnosis Code,123,9355.21,119,562
2077,CCS Diagnosis Code,124,9416.01,652,1303
2078,CCS Diagnosis Code,125,9424.21,76,1511
2079,CCS Diagnosis Code,126,9425.345000000001,80,1908
2080,CCS Diagnosis Code,127,9498.7,206,21
2081,CCS Diagnosis Code,128,9531.2,103,11161
2082,CCS Diagnosis Code,129,9544.5,231,14701
2083,CCS Diagnosis Code,130,9654.235,144,6952
2084,CCS Diagnosis Code,131,9704.564999999999,136,2088
2085,CCS Diagnosis Code,132,9799.87,53,113
2086,CCS Diagnosis Code,133,9822.19,81,1665
2087,CCS Diagnosis Code,134,9828.28,108,12083
2088,CCS Diagnosis Code,135,9861.61,50,40891
2089,CCS Diagnosis Code,136,9909.95,51,3822
2090,CCS Diagnosis Code,137,9911.37,6,1063
2091,CCS Diagnosis Code,138,9972.89,153,21900
2092,CCS Diagnosis Code,139,10012.255000000001,169,1046
2093,CCS Diagnosis Code,140,10216.81,252,4093
2094,CCS Diagnosis Code,141,10291.53,155,13629
2095,CCS Diagnosis Code,142,10415.865,121,1634
2096,CCS Diagnosis Code,143,10422.23,670,1919
2097,CCS Diagnosis Code,144,10502.779999999999,228,3846
2098,CCS Diagnosis Code,145,10510.35,46,8127
2099,CCS Diagnosis Code,146,10524.32,110,4666
2100,CCS Diagnosis Code,147,10547.44,99,73867
2101,CCS Diagnosis Code,148,10668.455,653,7404
2102,CCS Diagnosis Code,149,10677.79,170,1703
2103,CCS Diagnosis Code,150,10778.435000000001,58,26266
2104,CCS Diagnosis Code,151,10791.845,36,1088
2105,CCS Diagnosis Code,152,10835.34,139,2135
2106,CCS Diagnosis Code,153,10844.06,104,638
2107,CCS Diagnosis Code,154,10980.955,3,1814
2108,CCS Diagnosis Code,155,11085.08,149,24004
2109,CCS Diagnosis Code,156,11122.27,95,21287
2110,CCS Diagnosis Code,157,11197.47,229,8123
2111,CCS Diagnosis Code,158,11207.24,62,3339
2112,CCS Diagnosis Code,159,11388.91,64,365
2113,CCS Diagnosis Code,160,11392.62,132,445
2114,CCS Diagnosis Code,161,11499.6,63,3729
2115,CCS Diagnosis Code,162,11521.36,4,929
2116,CCS Diagnosis Code,163,11563.46,151,7147
2117,CCS Diagnosis Code,164,11567.36,9,350
2118,CCS Diagnosis Code,165,11591.1,129,8441
2119,CCS Diagnosis Code,166,11646.8,215,603
2120,CCS Diagnosis Code,167,11871.32,79,1903
2121,CCS Diagnosis Code,168,11879.22,141,3067
2122,CCS Diagnosis Code,169,11879.9,214,948
2123,CCS Diagnosis Code,170,11997.34,659,41928
2124,CCS Diagnosis Code,171,12029.62,162,1143
2125,CCS Diagnosis Code,172,12147.185,156,896
2126,CCS Diagnosis Code,173,12240.91,233,12645
2127,CCS Diagnosis Code,174,12261.41,130,5983
2128,CCS Diagnosis Code,175,12345.35,238,32259
2129,CCS Diagnosis Code,176,12376.875,143,11676
2130,CCS Diagnosis Code,177,12381.23,234,4367
2131,CCS Diagnosis Code,178,12599.880000000001,57,654
2132,CCS Diagnosis Code,179,12606.11,148,1247
2133,CCS Diagnosis Code,180,12675.85,202,894
2134,CCS Diagnosis Code,181,12818.705,26,684
2135,CCS Diagnosis Code,182,12826.47,158,549
2136,CCS Diagnosis Code,183,13000.935000000001,44,2760
2137,CCS Diagnosis Code,184,13180.77,210,2371
2138,CCS Diagnosis Code,185,13243.33,28,435
2139,CCS Diagnosis Code,186,13412.43,240,2228
2140,CCS Diagnosis Code,187,13428.72,52,895
2141,CCS Diagnosis Code,188,13616.835,131,22176
2142,CCS Diagnosis Code,189,13739.83,199,2737
2143,CCS Diagnosis Code,190,13816.64,29,4648
2144,CCS Diagnosis Code,191,13880.57,45,9707
2145,CCS Diagnosis Code,192,14152.51,208,307
2146,CCS Diagnosis Code,193,14297.18,107,1583
2147,CCS Diagnosis Code,194,14336.67,25,2108
2148,CCS Diagnosis Code,195,14375.715,109,37068
2149,CCS Diagnosis Code,196,14402.74,2,117175
2150,CCS Diagnosis Code,197,14462.23,22,175
2151,CCS Diagnosis Code,198,14547.845000000001,249,300
2152,CCS Diagnosis Code,199,14742.470000000001,97,5538
2153,CCS Diagnosis Code,200,14847.07,225,1497
2154,CCS Diagnosis Code,201,15138.93,31,82
2155,CCS Diagnosis Code,202,15264.115,114,7014
2156,CCS Diagnosis Code,203,15324.630000000001,101,29906
2157,CCS Diagnosis Code,204,15445.96,230,13703
2158,CCS Diagnosis Code,205,15623.650000000001,100,35032
2159,CCS Diagnosis Code,206,15682.32,23,423
2160,CCS Diagnosis Code,207,15906.23,217,2081
2161,CCS Diagnosis Code,208,16117.95,24,4854
2162,CCS Diagnosis Code,209,16158.045,33,3356
2163,CCS Diagnosis Code,210,16359.134999999998,27,1692
2164,CCS Diagnosis Code,211,16392.46,201,4753
2165,CCS Diagnosis Code,212,16431.46,5,2611
2166,CCS Diagnosis Code,213,17076.23,34,285
2167,CCS Diagnosis Code,214,17108.72,212,3209
2168,CCS Diagnosis Code,215,17185.82,47,8109
2169,CCS Diagnosis Code,216,17375.08,237,36630
2170,CCS Diagnosis Code,217,17561.97,205,34686
2171,CCS Diagnosis Code,218,17777.11,203,70865
2172,CCS Diagnosis Code,219,17941.684999999998,105,5096
2173,CCS Diagnosis Code,220,18395.95,226,17338
2174,CCS Diagnosis Code,221,18995.83,257,9266
2175,CCS Diagnosis Code,222,19235.114999999998,32,2260
2176,CCS Diagnosis Code,223,19327.230000000003,42,15852
2177,CCS Diagnosis Code,224,19386.96,207,3332
2178,CCS Diagnosis Code,225,19469.19,216,597
2179,CCS Diagnosis Code,226,19558.835,19,9558
2180,CCS Diagnosis Code,227,19794.25,254,71
2181,CCS Diagnosis Code,228,19872.66,14,5951
2182,CCS Diagnosis Code,229,20084.2,116,1259
2183,CCS Diagnosis Code,230,20157.67,17,2989
2184,CCS Diagnosis Code,231,20432.39,43,903
2185,CCS Diagnosis Code,232,20675.105,16,2264
2186,CCS Diagnosis Code,233,20885.425000000003,82,1122
2187,CCS Diagnosis Code,234,21170.61,56,715
2188,CCS Diagnosis Code,235,21648.805,113,8276
2189,CCS Diagnosis Code,236,22279.21,20,205
2190,CCS Diagnosis Code,237,22982.87,85,361
2191,CCS Diagnosis Code,238,23297.055,21,1170
2192,CCS Diagnosis Code,239,23417.1,12,937
2193,CCS Diagnosis Code,240,23503.305,15,2454
2194,CCS Diagnosis Code,241,23648.16,18,1569
2195,CCS Diagnosis Code,242,24128.38,13,2293
2196,CCS Diagnosis Code,243,24296.48,77,817
2197,CCS Diagnosis Code,244,24473.63,37,317
2198,CCS Diagnosis Code,245,24626.35,41,700
2199,CCS Diagnosis Code,246,24638.27,11,2322
2200,CCS Diagnosis Code,247,25329.300000000003,248,1678
2201,CCS Diagnosis Code,248,25527.995000000003,30,124
2202,CCS Diagnosis Code,249,27242.87,35,2903
2203,CCS Diagnosis Code,250,27376.78,220,132
2204,CCS Diagnosis Code,251,27457.9,38,2986
2205,CCS Diagnosis Code,252,27532.114999999998,111,2114
2206,CCS Diagnosis Code,253,28987.57,78,533
2207,CCS Diagnosis Code,254,33002.49,213,3035
2208,CCS Diagnosis Code,255,33104.31,209,4488
2209,CCS Diagnosis Code,256,34028.4,219,425
2210,CCS Diagnosis Code,257,35003.325,115,5316
2211,CCS Diagnosis Code,258,35109.41,227,642
2212,CCS Diagnosis Code,259,36244.21,1,517
2213,CCS Diagnosis Code,260,40957.009999999995,221,220
2214,CCS Diagnosis Code,261,43964.745,40,1934
2215,CCS Diagnosis Code,262,44037.075,39,3290
2216,CCS Diagnosis Code,263,51954.2,96,12110
2217,CCS Procedure Code,1,1537.3249999999998,220,35564
2218,CCS Procedure Code,2,2170.68,115,45615
2219,CCS Procedure Code,3,2274.13,228,67632
2220,CCS Procedure Code,4,4435.264999999999,219,59238
2221,CCS Procedure Code,5,4718.7,139,4457
2222,CCS Procedure Code,6,5654.335,203,4652
2223,CCS Procedure Code,7,5865.965,141,634
2224,CCS Procedure Code,8,5983.95,32,2197
2225,CCS Procedure Code,9,6014.334999999999,136,1610
2226,CCS Procedure Code,10,6023.305,0,695044
2227,CCS Procedure Code,11,6269.08,127,1728
2228,CCS Procedure Code,12,6359.52,137,118794
2229,CCS Procedure Code,13,6504.395,30,1036
2230,CCS Procedure Code,14,6608.04,53,8
2231,CCS Procedure Code,15,6625.04,16,21
2232,CCS Procedure Code,16,6650.0650000000005,171,10446
2233,CCS Procedure Code,17,6683.33,126,475
2234,CCS Procedure Code,18,6804.1,135,6739
2235,CCS Procedure Code,19,6841.23,131,2829
